margin_id,product_id,order_id,revenue,cogs,profit_margin,margin_date
1047,142,1047,1494.55,791.14,24.02,2025-10-07
1048,175,1048,4999.24,1416.44,18.93,2025-04-20
1049,4,1049,1854.33,2949.23,53.5,2025-06-30
1050,188,1050,1173.55,1761.64,8.37,2025-09-19
1051,144,1051,2345.0,2167.57,31.4,2025-06-12
1052,263,1052,4337.02,1694.53,53.68,2025-06-21
1053,140,1053,871.21,1523.89,12.7,2025-07-04
1054,221,1054,2725.59,52.99,14.01,2025-04-20
1055,219,1055,3991.6,1002.26,41.38,2025-06-06
1056,121,1056,1252.31,2760.79,52.91,2025-04-25
1057,10,1057,4761.09,2608.88,10.18,2025-09-06
1058,262,1058,4833.06,1521.24,8.99,2025-06-23
1059,87,1059,4341.89,2208.47,56.5,2025-04-26
1060,141,1060,3549.08,2575.79,45.11,2025-08-08
1061,180,1061,2800.92,717.4,17.96,2025-07-31
1062,186,1062,4793.14,1654.69,47.52,2025-05-19
1063,158,1063,4145.5,2358.35,38.42,2025-07-05
1064,194,1064,4979.05,132.41,20.89,2025-10-06
1065,158,1065,767.8,2008.8,49.82,2025-08-08
1066,142,1066,1897.02,2448.04,55.33,2025-08-10
1067,241,1067,1588.71,1086.78,9.72,2025-08-11
1068,150,1068,2850.99,267.74,20.99,2025-06-29
1069,45,1069,3110.45,2682.53,48.12,2025-10-03
1070,16,1070,4904.21,79.3,37.93,2025-05-08
1071,146,1071,3011.35,1309.42,57.71,2025-09-20
1072,233,1072,1069.04,50.84,54.86,2025-08-20
1073,210,1073,1121.11,700.32,44.16,2025-08-29
1074,173,1074,4163.69,1728.52,55.73,2025-04-12
1075,35,1075,3833.83,883.23,26.75,2025-07-12
1076,257,1076,2166.64,1610.49,41.73,2025-04-16
1077,249,1077,3624.22,1554.55,22.61,2025-06-29
1078,275,1078,3843.58,1537.81,18.43,2025-06-18
1079,271,1079,1119.07,222.6,39.15,2025-08-13
1080,221,1080,4955.78,2234.51,17.47,2025-04-29
1081,93,1081,699.11,2163.06,6.0,2025-07-11
1082,67,1082,1220.17,2738.59,55.54,2025-06-24
1083,122,1083,3140.11,1731.31,17.93,2025-07-06
1084,105,1084,550.57,2203.53,27.61,2025-07-12
1085,277,1085,4297.48,2201.67,32.05,2025-10-07
1086,219,1086,1097.32,2685.03,47.68,2025-05-28
1087,260,1087,2045.18,1807.63,52.41,2025-08-28
1088,99,1088,3183.4,1058.4,32.96,2025-05-15
1089,271,1089,1547.37,2141.34,27.55,2025-07-02
1090,183,1090,922.17,1324.12,27.99,2025-09-14
1091,49,1091,4349.98,2018.91,30.43,2025-04-09
1092,286,1092,4633.31,2920.58,16.0,2025-05-24
1093,203,1093,3728.52,1106.67,30.91,2025-05-23
1094,146,1094,3242.36,2236.05,43.71,2025-09-21
1095,86,1095,2801.25,1524.02,19.34,2025-06-03
1096,246,1096,1238.44,629.87,53.57,2025-05-03
1097,170,1097,2253.15,590.39,42.22,2025-07-09
1098,265,1098,2900.82,2251.36,14.55,2025-09-12
1099,135,1099,4004.52,63.92,25.19,2025-09-24
1100,144,1100,1650.18,1868.2,45.12,2025-05-29
1101,107,1101,4326.73,1190.6,20.66,2025-10-01
1102,206,1102,1506.58,114.74,6.89,2025-08-30
1103,156,1103,629.95,912.22,24.73,2025-06-28
1104,230,1104,4374.62,742.01,11.97,2025-05-11
1105,222,1105,4593.4,2981.1,50.95,2025-08-29
1106,262,1106,4449.67,2769.06,59.64,2025-08-22
1107,161,1107,3153.17,72.41,5.5,2025-05-14
1108,23,1108,4180.01,2829.75,18.64,2025-05-29
1109,172,1109,964.49,1111.37,56.61,2025-08-23
1110,121,1110,2624.86,1188.21,29.9,2025-06-10
1111,101,1111,4976.92,2177.06,47.86,2025-05-19
1112,200,1112,4169.1,2057.2,13.27,2025-07-12
1113,246,1113,3929.41,840.61,27.67,2025-05-29
1114,110,1114,948.42,2649.66,18.36,2025-07-04
1115,185,1115,975.58,304.52,41.22,2025-09-13
1116,29,1116,2812.6,1920.25,42.96,2025-07-29
1117,83,1117,2991.93,1857.55,17.04,2025-07-12
1118,297,1118,2327.14,1125.28,13.89,2025-09-02
1119,211,1119,664.28,1021.88,40.16,2025-04-11
1120,58,1120,3812.08,2701.73,50.45,2025-09-17
1121,157,1121,2941.18,1867.86,21.04,2025-09-25
1122,101,1122,3247.8,2242.12,12.28,2025-05-11
1123,117,1123,1389.24,684.17,25.15,2025-04-29
1124,175,1124,4392.23,2273.75,23.3,2025-04-12
1125,243,1125,4797.59,140.75,32.66,2025-07-03
1126,148,1126,2794.53,1106.54,16.86,2025-07-26
1127,245,1127,3618.31,2477.67,44.16,2025-09-30
1128,129,1128,1148.74,1128.23,33.33,2025-09-19
1129,211,1129,4699.16,2538.63,36.3,2025-07-05
1130,1,1130,3215.31,1160.49,34.95,2025-04-10
1131,264,1131,4426.97,761.12,38.79,2025-05-22
1132,192,1132,1196.99,2654.42,38.51,2025-04-17
1133,53,1133,2879.06,806.39,42.44,2025-05-26
1134,118,1134,1748.26,322.46,52.36,2025-08-07
1135,283,1135,3467.87,2211.34,30.91,2025-07-22
1136,268,1136,4767.37,921.15,55.9,2025-06-19
1137,136,1137,3862.18,747.77,38.67,2025-08-28
1138,217,1138,3265.81,2338.39,12.18,2025-05-24
1139,104,1139,2572.72,2390.75,46.21,2025-06-18
1140,28,1140,918.35,2268.36,23.79,2025-07-01
1141,259,1141,869.21,2169.6,12.16,2025-09-06
1142,166,1142,2141.36,1788.55,16.19,2025-09-27
1143,59,1143,4187.69,509.3,8.97,2025-09-14
1144,26,1144,3694.97,2011.83,52.04,2025-09-08
1145,243,1145,2441.73,2062.33,18.01,2025-06-25
1146,279,1146,2306.87,728.45,44.73,2025-10-02
1147,84,1147,1443.53,2907.48,50.84,2025-05-08
1148,253,1148,545.1,2934.53,44.4,2025-09-30
1149,71,1149,4406.55,2990.6,40.56,2025-05-16
1150,50,1150,4136.53,541.84,58.01,2025-07-23
1151,286,1151,4066.77,1897.03,12.17,2025-05-02
1152,4,1152,821.5,1135.75,50.03,2025-04-21
1153,288,1153,2090.48,2092.67,47.26,2025-08-10
1154,283,1154,675.69,328.68,50.0,2025-09-26
1155,35,1155,2029.12,2408.75,33.35,2025-04-10
1156,241,1156,2377.63,1651.86,52.55,2025-05-02
1157,4,1157,3860.28,1350.59,26.97,2025-09-07
1158,71,1158,610.16,585.94,35.0,2025-08-05
1159,13,1159,2774.52,2060.69,39.69,2025-09-20
1160,8,1160,3123.56,1419.2,50.14,2025-05-19
1161,211,1161,4896.71,2582.99,9.22,2025-06-24
1162,199,1162,688.16,1888.76,36.56,2025-09-18
1163,39,1163,1928.3,1950.02,18.01,2025-05-19
1164,77,1164,2742.94,1201.33,49.71,2025-06-08
1165,289,1165,3050.52,1117.02,47.51,2025-07-10
1166,192,1166,523.86,1460.92,6.13,2025-04-15
1167,115,1167,2818.82,1358.25,6.27,2025-07-30
1168,41,1168,4789.09,1942.96,17.16,2025-06-10
1169,1,1169,3299.11,1790.73,34.46,2025-04-26
1170,226,1170,4687.11,2145.52,44.35,2025-06-17
1171,257,1171,4205.54,303.2,50.66,2025-07-20
1172,246,1172,2210.74,2908.3,31.21,2025-04-17
1173,210,1173,1002.59,1824.32,53.86,2025-06-26
1174,263,1174,4512.56,2767.33,49.74,2025-07-30
1175,5,1175,4564.87,1642.24,58.08,2025-06-04
1176,75,1176,4739.85,2470.89,58.54,2025-04-18
1177,198,1177,1807.0,949.12,33.15,2025-08-02
1178,167,1178,2953.55,1528.68,29.53,2025-05-18
1179,214,1179,2031.59,169.07,59.17,2025-06-14
1180,62,1180,1195.23,2377.02,21.37,2025-07-15
1181,206,1181,2468.66,2945.92,25.25,2025-08-06
1182,235,1182,4169.15,897.8,36.28,2025-09-06
1183,26,1183,4901.68,1118.63,50.19,2025-09-03
1184,161,1184,598.14,845.45,58.27,2025-08-25
1185,215,1185,1433.62,1693.98,28.0,2025-09-03
1186,138,1186,1710.22,64.91,9.17,2025-08-06
1187,87,1187,3812.53,2498.61,12.23,2025-04-25
1188,271,1188,999.38,870.15,16.5,2025-04-29
1189,72,1189,2274.41,408.64,35.29,2025-09-08
1190,108,1190,1619.81,395.69,28.9,2025-06-02
1191,279,1191,3850.99,669.39,5.6,2025-08-25
1192,280,1192,597.92,2189.14,37.52,2025-07-20
1193,273,1193,840.35,1726.39,13.31,2025-07-14
1194,168,1194,2604.64,839.4,7.97,2025-10-02
1195,94,1195,1703.63,2511.68,45.62,2025-04-18
1196,84,1196,2506.22,527.13,29.36,2025-07-19
1197,216,1197,2036.5,2139.55,13.98,2025-05-03
1198,53,1198,4867.59,2252.75,44.06,2025-05-25
1199,27,1199,3387.17,516.17,44.13,2025-10-01
1200,239,1200,4073.84,392.65,25.79,2025-08-26
1201,13,1201,3479.52,1866.82,11.97,2025-05-18
1202,197,1202,2110.34,1433.37,38.54,2025-08-01
1203,5,1203,866.79,2231.22,5.81,2025-04-20
1204,236,1204,3051.01,486.2,53.38,2025-04-22
1205,11,1205,630.72,1509.46,44.32,2025-08-25
1206,221,1206,2999.88,996.21,9.04,2025-10-07
1207,65,1207,3564.14,142.4,16.41,2025-09-05
1208,16,1208,3193.2,1589.03,30.63,2025-05-26
1209,6,1209,2605.9,2588.4,45.17,2025-05-24
1210,16,1210,2171.83,2316.9,32.51,2025-04-20
1211,85,1211,627.25,747.16,17.68,2025-05-01
1212,277,1212,4889.27,2823.42,18.11,2025-10-07
1213,206,1213,1107.3,1900.49,50.58,2025-08-24
1214,174,1214,1336.2,801.5,32.88,2025-09-07
1215,112,1215,4511.52,938.03,30.78,2025-04-18
1216,34,1216,1053.0,2830.01,34.03,2025-04-27
1217,278,1217,3084.33,1884.73,18.47,2025-04-17
1218,212,1218,1407.19,1016.16,15.51,2025-05-29
1219,208,1219,3250.39,1045.68,32.71,2025-04-26
1220,142,1220,1502.73,685.83,44.09,2025-06-14
1221,98,1221,683.06,2769.99,43.97,2025-07-16
1222,269,1222,3667.02,1894.74,20.51,2025-06-08
1223,170,1223,3294.92,1091.5,45.29,2025-05-26
1224,223,1224,2911.19,1455.61,17.51,2025-08-02
1225,227,1225,4316.11,2979.88,40.36,2025-07-08
1226,291,1226,4159.49,1521.19,31.53,2025-09-15
1227,64,1227,657.05,2586.82,50.57,2025-07-20
1228,196,1228,4321.87,891.27,45.04,2025-07-10
1229,211,1229,2436.93,1090.13,13.16,2025-06-14
1230,188,1230,3430.53,2745.59,57.02,2025-04-24
1231,239,1231,3909.91,154.85,7.37,2025-06-30
1232,17,1232,607.14,326.89,56.44,2025-10-03
1233,21,1233,1184.61,950.42,53.37,2025-06-18
1234,9,1234,1368.77,1935.03,14.14,2025-06-09
1235,281,1235,4765.24,187.3,52.53,2025-05-31
1236,255,1236,1259.32,2478.89,16.04,2025-08-18
1237,269,1237,2581.23,1600.97,55.25,2025-04-28
1238,156,1238,3444.03,2422.97,22.71,2025-07-31
1239,232,1239,1540.78,1319.86,25.11,2025-09-18
1240,94,1240,1694.91,167.2,37.61,2025-07-17
1241,112,1241,3033.39,1773.45,16.91,2025-08-14
1242,97,1242,4039.85,1286.99,14.43,2025-09-24
1243,158,1243,4849.91,2382.22,29.32,2025-04-27
1244,233,1244,3963.54,1461.82,44.11,2025-06-14
1245,233,1245,4957.28,1576.28,47.14,2025-09-12
1246,175,1246,4688.05,2924.79,55.17,2025-06-06
1247,185,1247,2828.23,1222.52,42.68,2025-05-14
1248,150,1248,4669.26,1206.89,6.26,2025-07-01
1249,66,1249,4967.5,539.21,25.8,2025-08-30
1250,272,1250,1057.29,786.94,5.85,2025-07-14
1251,153,1251,4128.26,2938.7,16.78,2025-04-26
1252,4,1252,2224.28,1276.79,5.48,2025-09-22
1253,184,1253,3578.96,1979.5,42.72,2025-09-14
1254,127,1254,1003.71,1590.76,52.65,2025-09-08
1255,94,1255,4399.42,1033.64,47.95,2025-07-14
1256,6,1256,2702.28,1430.15,51.79,2025-06-17
1257,184,1257,4109.87,2692.15,26.11,2025-09-25
1258,145,1258,4917.96,2114.02,58.92,2025-08-08
1259,82,1259,937.22,2893.07,26.65,2025-09-15
1260,200,1260,4797.06,1280.32,44.58,2025-09-24
1261,297,1261,1859.87,206.12,22.78,2025-04-17
1262,30,1262,4891.74,2113.26,54.59,2025-07-25
1263,284,1263,1862.22,1581.87,9.77,2025-09-10
1264,139,1264,2484.25,1725.11,26.34,2025-09-30
1265,168,1265,4690.76,1660.85,26.85,2025-05-21
1266,190,1266,1822.99,310.41,46.05,2025-08-09
1267,260,1267,983.59,2938.71,52.25,2025-05-21
1268,9,1268,3254.96,1943.01,15.12,2025-07-14
1269,92,1269,1995.62,1232.33,47.04,2025-04-21
1270,246,1270,575.16,603.86,40.73,2025-07-19
1271,200,1271,4753.98,2317.5,50.75,2025-05-09
1272,104,1272,3910.87,2699.11,19.98,2025-07-30
1273,298,1273,2822.17,395.17,11.07,2025-09-26
1274,121,1274,4010.38,110.67,25.3,2025-05-27
1275,91,1275,2635.85,2412.1,54.64,2025-08-19
1276,182,1276,2835.95,539.04,45.69,2025-08-18
1277,112,1277,2712.09,2867.82,20.38,2025-05-09
1278,255,1278,4866.37,150.49,36.31,2025-09-25
1279,182,1279,1686.4,358.76,28.01,2025-10-08
1280,258,1280,2810.77,2839.69,5.65,2025-09-03
1281,19,1281,1538.2,1621.76,34.58,2025-08-28
1282,258,1282,2210.88,677.91,55.97,2025-06-03
1283,216,1283,1161.92,1781.68,14.8,2025-07-31
1284,256,1284,2512.87,1384.19,34.69,2025-09-19
1285,275,1285,1138.67,2620.12,29.57,2025-09-19
1286,82,1286,3942.51,2973.64,6.83,2025-07-28
1287,88,1287,1351.56,2394.4,49.74,2025-08-20
1288,106,1288,515.59,2573.3,23.81,2025-06-29
1289,80,1289,4733.07,2518.35,53.11,2025-04-22
1290,177,1290,4722.44,2555.2,33.37,2025-05-09
1291,15,1291,836.29,2597.09,6.7,2025-05-09
1292,155,1292,3605.46,1120.87,5.92,2025-06-20
1293,12,1293,3962.28,1340.47,59.6,2025-08-30
1294,23,1294,2538.58,2367.14,33.99,2025-06-04
1295,147,1295,1803.07,1774.73,10.07,2025-08-11
1296,297,1296,3224.67,891.87,38.49,2025-07-04
1297,86,1297,704.12,1589.03,57.3,2025-05-01
1298,178,1298,692.72,246.47,54.2,2025-05-06
1299,1,1299,1422.87,1392.3,6.02,2025-08-25
1300,124,1300,1928.86,2748.0,15.51,2025-06-28
1301,103,1301,4276.59,1009.15,54.48,2025-05-16
1302,150,1302,3538.65,2919.89,56.93,2025-06-25
1303,210,1303,1471.75,2299.07,46.12,2025-08-09
1304,18,1304,2238.93,1571.12,32.61,2025-07-21
1305,229,1305,4024.81,1894.52,39.99,2025-04-13
1306,192,1306,2673.55,1169.06,20.26,2025-09-26
1307,134,1307,2666.34,80.02,50.19,2025-07-13
1308,240,1308,4666.0,2044.83,18.61,2025-07-10
1309,247,1309,3241.68,1416.06,8.49,2025-08-13
1310,155,1310,4562.47,261.55,29.57,2025-09-27
1311,185,1311,4015.59,337.23,51.41,2025-06-01
1312,7,1312,1534.89,1973.13,52.09,2025-06-09
1313,205,1313,3286.22,207.19,51.77,2025-07-05
1314,12,1314,2788.76,260.24,16.45,2025-08-27
1315,96,1315,4638.22,588.74,6.51,2025-08-03
1316,72,1316,1605.48,1986.17,18.78,2025-06-15
1317,6,1317,3978.12,1676.38,51.42,2025-05-27
1318,187,1318,2456.11,580.37,54.04,2025-06-21
1319,198,1319,4621.12,1839.51,53.94,2025-05-25
1320,112,1320,3317.32,1290.43,12.04,2025-07-25
1321,215,1321,3507.81,675.11,37.31,2025-08-18
1322,101,1322,4232.33,2748.89,27.36,2025-07-07
1323,112,1323,1619.15,168.34,35.83,2025-07-15
1324,197,1324,3262.95,1684.22,43.1,2025-07-20
1325,165,1325,663.92,924.94,55.93,2025-04-26
1326,294,1326,2950.69,2757.46,14.57,2025-09-11
1327,209,1327,4714.95,2928.68,44.33,2025-10-02
1328,4,1328,3326.56,2668.06,18.38,2025-07-05
1329,4,1329,2164.2,2003.76,45.51,2025-05-11
1330,218,1330,671.46,852.46,19.27,2025-05-21
1331,5,1331,801.09,1887.01,55.47,2025-04-13
1332,24,1332,1283.12,1836.44,15.41,2025-08-08
1333,10,1333,3829.98,1415.62,29.78,2025-06-25
1334,11,1334,3097.91,1213.16,8.1,2025-07-22
1335,112,1335,2427.1,53.48,16.27,2025-05-23
1336,188,1336,4154.72,1934.46,59.99,2025-05-14
1337,282,1337,604.28,2956.96,19.2,2025-05-27
1338,230,1338,2607.73,2049.02,28.71,2025-06-04
1339,22,1339,1025.89,402.55,20.69,2025-04-17
1340,8,1340,3903.18,506.75,11.41,2025-07-20
1341,157,1341,3230.21,296.79,48.25,2025-07-10
1342,89,1342,4908.12,228.54,25.29,2025-09-09
1343,193,1343,2910.35,1610.2,50.31,2025-04-28
1344,39,1344,2682.04,1346.5,7.34,2025-06-12
1345,152,1345,929.48,339.89,46.48,2025-06-14
1346,77,1346,3087.65,2313.99,44.06,2025-06-11
1347,201,1347,1595.98,763.47,20.45,2025-05-15
1348,131,1348,1194.77,1989.73,53.65,2025-04-22
1349,59,1349,1023.92,2992.52,12.31,2025-05-15
1350,138,1350,1267.3,585.5,30.92,2025-09-01
1351,212,1351,1585.66,1793.93,38.17,2025-05-06
1352,47,1352,1602.47,1008.79,13.39,2025-08-04
1353,162,1353,1967.12,988.73,22.44,2025-09-20
1354,244,1354,707.53,1708.54,19.21,2025-07-31
1355,132,1355,3932.24,1175.06,21.31,2025-08-27
1356,59,1356,734.17,1075.79,29.99,2025-06-01
1357,3,1357,2502.0,1280.5,9.87,2025-08-19
1358,227,1358,1165.45,2465.22,32.73,2025-07-03
1359,169,1359,4450.7,339.42,32.13,2025-10-04
1360,69,1360,4822.1,1155.62,41.9,2025-09-03
1361,184,1361,2046.88,2126.7,57.21,2025-05-23
1362,121,1362,2076.06,2590.47,45.9,2025-07-10
1363,9,1363,1259.4,1290.15,56.13,2025-09-27
1364,289,1364,3580.17,2752.85,55.4,2025-08-14
1365,194,1365,2021.92,99.21,22.31,2025-08-11
1366,179,1366,4825.45,634.03,45.47,2025-07-19
1367,130,1367,3907.96,390.82,57.74,2025-06-03
1368,253,1368,4352.3,2051.62,27.83,2025-05-13
1369,1,1369,4657.31,1986.4,57.79,2025-06-18
1370,207,1370,3466.92,622.82,33.76,2025-05-22
1371,190,1371,2659.28,1437.54,13.82,2025-05-23
1372,16,1372,3540.78,994.3,25.13,2025-07-13
1373,108,1373,2689.28,2954.51,49.54,2025-04-24
1374,112,1374,1129.65,1953.8,55.96,2025-06-27
1375,94,1375,3002.96,2582.77,44.01,2025-05-29
1376,129,1376,4729.38,1624.23,59.42,2025-06-04
1377,60,1377,3534.28,1617.63,24.82,2025-08-21
1378,86,1378,2577.72,393.27,5.32,2025-09-21
1379,111,1379,794.76,2336.05,15.51,2025-07-25
1380,95,1380,594.79,949.57,19.03,2025-06-10
1381,105,1381,2562.79,998.62,30.47,2025-05-30
1382,136,1382,4660.88,927.12,18.69,2025-05-24
1383,95,1383,1909.87,307.1,59.65,2025-09-02
1384,2,1384,4072.45,438.33,14.61,2025-07-01
1385,21,1385,4312.45,2075.95,34.63,2025-05-28
1386,37,1386,1048.82,142.69,45.37,2025-05-02
1387,234,1387,2477.92,1889.65,26.79,2025-07-09
1388,152,1388,4301.62,429.3,38.88,2025-04-20
1389,282,1389,1731.65,2621.86,7.44,2025-08-23
1390,85,1390,2390.27,2961.71,28.84,2025-09-09
1391,175,1391,1249.67,1199.03,24.9,2025-04-14
1392,101,1392,2152.9,76.45,54.52,2025-08-13
1393,282,1393,1203.36,726.64,56.73,2025-08-30
1394,62,1394,2397.9,693.21,28.92,2025-05-14
1395,101,1395,2326.22,1829.8,14.01,2025-07-23
1396,294,1396,3261.19,2115.26,22.75,2025-06-15
1397,76,1397,1236.93,826.17,10.34,2025-04-30
1398,206,1398,3168.34,1904.97,59.83,2025-06-21
1399,234,1399,3517.6,1616.14,18.2,2025-04-14
1400,114,1400,4059.03,2323.28,8.04,2025-06-13
1401,101,1401,3412.68,794.15,8.56,2025-07-10
1402,42,1402,2984.36,1508.93,55.92,2025-09-24
1403,284,1403,1935.4,2667.44,21.97,2025-06-10
1404,252,1404,3096.33,1633.93,52.57,2025-07-09
1405,284,1405,692.28,2588.5,55.79,2025-05-22
1406,239,1406,4999.48,222.3,38.09,2025-04-19
1407,13,1407,2696.89,2051.56,8.29,2025-07-04
1408,234,1408,3299.39,1768.82,30.0,2025-08-08
1409,11,1409,3955.73,185.23,30.69,2025-05-03
1410,72,1410,583.18,2100.97,19.79,2025-07-23
1411,284,1411,3429.83,2497.29,26.66,2025-06-13
1412,273,1412,4322.22,2132.02,45.15,2025-05-17
1413,218,1413,940.93,2186.01,51.48,2025-04-16
1414,291,1414,1665.76,720.11,29.18,2025-08-09
1415,87,1415,3136.69,2140.77,23.03,2025-04-22
1416,203,1416,3812.44,2701.18,9.75,2025-06-27
1417,239,1417,3893.8,802.94,54.28,2025-10-02
1418,174,1418,2954.97,1126.77,37.11,2025-04-14
1419,147,1419,2132.26,304.17,13.63,2025-05-21
1420,193,1420,1461.14,107.35,40.37,2025-06-18
1421,165,1421,1287.3,285.9,58.78,2025-06-06
1422,231,1422,3005.82,2929.02,59.68,2025-04-28
1423,49,1423,3543.52,322.15,26.01,2025-07-19
1424,165,1424,4833.25,1295.32,42.38,2025-09-24
1425,256,1425,2470.95,554.31,51.27,2025-08-28
1426,61,1426,1571.25,2625.45,50.53,2025-09-28
1427,158,1427,2323.79,1149.4,43.27,2025-04-24
1428,143,1428,3124.62,131.8,45.81,2025-07-24
1429,273,1429,1073.96,2240.65,44.19,2025-06-16
1430,134,1430,1674.47,2946.63,47.68,2025-05-31
1431,210,1431,762.38,2927.98,8.74,2025-10-04
1432,114,1432,2417.67,1590.29,32.0,2025-08-14
1433,28,1433,3295.05,2897.51,33.11,2025-06-19
1434,285,1434,4309.71,1706.03,41.61,2025-05-06
1435,102,1435,1829.87,742.15,51.19,2025-05-11
1436,218,1436,4396.82,2578.3,25.07,2025-07-15
1437,151,1437,2463.3,1354.38,58.85,2025-06-15
1438,42,1438,1763.08,424.36,53.18,2025-05-11
1439,173,1439,2819.25,1895.36,33.9,2025-06-18
1440,60,1440,4685.81,2722.4,51.22,2025-08-10
1441,9,1441,1368.4,2122.81,45.7,2025-06-12
1442,69,1442,4638.74,2391.86,52.24,2025-04-18
1443,63,1443,3382.15,2379.84,32.08,2025-05-07
1444,10,1444,2233.76,1569.8,20.82,2025-07-25
1445,266,1445,1851.13,402.77,6.61,2025-04-14
1446,190,1446,1348.69,1177.88,17.6,2025-09-01
1447,261,1447,1027.87,1241.88,29.31,2025-08-15
1448,111,1448,1189.68,2891.06,19.15,2025-09-20
1449,162,1449,4044.88,997.84,29.46,2025-05-11
1450,247,1450,1011.17,961.23,48.0,2025-09-18
1451,256,1451,621.47,1774.99,34.54,2025-08-28
1452,182,1452,3714.98,995.11,9.98,2025-08-06
1453,200,1453,3260.32,1324.0,36.61,2025-09-26
1454,22,1454,4528.58,1698.4,32.7,2025-08-09
1455,182,1455,3224.2,1128.99,19.75,2025-06-27
1456,113,1456,4245.72,1294.01,33.0,2025-06-15
1457,268,1457,4594.81,1763.42,49.01,2025-06-05
1458,68,1458,3004.72,847.78,34.79,2025-08-18
1459,39,1459,2320.41,2523.52,16.82,2025-05-13
1460,195,1460,3130.72,913.66,24.43,2025-05-27
1461,10,1461,1351.99,707.21,38.86,2025-07-25
1462,243,1462,2545.98,1148.5,19.43,2025-05-10
1463,65,1463,2260.7,334.17,11.45,2025-08-23
1464,17,1464,3852.03,382.99,55.1,2025-04-15
1465,74,1465,1875.62,1487.08,20.44,2025-05-22
1466,171,1466,4167.4,1220.34,58.55,2025-08-11
1467,110,1467,2413.27,472.52,40.9,2025-08-28
1468,171,1468,2505.52,2149.09,44.38,2025-06-21
1469,80,1469,4188.3,1743.74,30.08,2025-09-10
1470,61,1470,2194.64,2821.86,55.96,2025-05-13
1471,86,1471,3549.19,2036.75,20.47,2025-06-23
1472,227,1472,3427.11,2261.91,19.55,2025-06-05
1473,182,1473,1646.66,1244.96,51.47,2025-09-21
1474,111,1474,555.93,131.65,35.67,2025-06-20
1475,102,1475,3174.22,826.87,34.3,2025-05-18
1476,26,1476,1133.81,1916.15,24.3,2025-05-13
1477,274,1477,3925.61,1597.08,20.84,2025-06-12
1478,77,1478,2437.32,960.15,33.79,2025-08-11
1479,185,1479,1737.18,2937.77,25.67,2025-07-24
1480,298,1480,3307.28,1979.19,21.38,2025-06-07
1481,134,1481,3128.27,598.12,7.01,2025-07-27
1482,7,1482,3611.21,2684.97,32.17,2025-09-20
1483,209,1483,1982.97,77.39,45.78,2025-09-19
1484,288,1484,4202.23,119.8,41.33,2025-08-21
1485,151,1485,2608.44,1574.47,9.67,2025-09-07
1486,242,1486,3707.27,567.63,18.05,2025-05-24
1487,265,1487,746.68,1337.79,27.46,2025-05-22
1488,44,1488,830.48,1165.24,29.87,2025-09-07
1489,123,1489,560.75,404.67,25.82,2025-04-19
1490,235,1490,1996.18,2772.38,44.88,2025-08-08
1491,237,1491,4701.22,444.29,45.68,2025-07-21
1492,19,1492,1683.07,212.45,6.52,2025-09-26
1493,258,1493,4070.79,463.03,7.31,2025-04-09
1494,271,1494,2115.52,1828.96,7.95,2025-06-18
1495,99,1495,1408.88,808.02,14.52,2025-06-18
1496,286,1496,3570.45,1038.44,54.43,2025-07-31
1497,94,1497,2551.14,739.51,16.33,2025-05-20
1498,240,1498,1695.83,123.62,54.49,2025-09-27
1499,247,1499,4665.17,2426.03,42.31,2025-05-14
1500,207,1500,2187.68,2016.1,24.65,2025-05-03
1501,132,1501,903.06,687.72,48.04,2025-09-10
1502,133,1502,1442.66,909.02,58.13,2025-07-20
1503,145,1503,3251.99,1246.99,7.95,2025-09-28
1504,69,1504,595.06,2382.14,25.8,2025-06-18
1505,14,1505,4985.84,2282.98,32.43,2025-07-09
1506,134,1506,4746.45,2466.23,43.8,2025-07-13
1507,150,1507,4698.68,2674.29,23.33,2025-04-26
1508,70,1508,2425.01,2515.84,54.65,2025-08-30
1509,163,1509,2757.01,2631.62,6.93,2025-05-15
1510,147,1510,3919.37,1056.91,7.04,2025-04-12
1511,178,1511,4500.21,2165.35,45.2,2025-06-24
1512,39,1512,1599.91,1764.45,8.15,2025-08-31
1513,234,1513,3014.83,1734.2,50.74,2025-10-01
1514,233,1514,3030.17,574.18,30.51,2025-05-02
1515,195,1515,1738.98,1492.66,10.28,2025-07-29
1516,276,1516,1502.67,2482.97,45.24,2025-07-24
1517,218,1517,1219.16,1911.47,32.32,2025-06-01
1518,66,1518,2318.79,315.26,57.69,2025-06-29
1519,81,1519,869.63,948.11,12.56,2025-05-13
1520,231,1520,1831.55,1106.82,27.88,2025-05-01
1521,1,1521,1951.18,1299.26,52.2,2025-10-02
1522,40,1522,2753.92,2016.41,38.92,2025-08-27
1523,190,1523,1854.21,2241.08,11.41,2025-05-10
1524,182,1524,3148.58,2597.05,59.54,2025-08-02
1525,193,1525,937.86,2310.83,22.17,2025-08-28
1526,90,1526,2635.6,1291.93,57.21,2025-07-12
1527,206,1527,3780.44,1778.28,48.1,2025-07-19
1528,200,1528,3071.32,317.24,10.2,2025-07-27
1529,250,1529,2612.27,267.91,16.76,2025-07-30
1530,296,1530,1273.6,300.56,7.19,2025-05-22
1531,82,1531,2006.67,1384.14,16.09,2025-08-18
1532,50,1532,4376.35,91.56,8.44,2025-08-13
1533,136,1533,4509.5,1475.59,29.54,2025-08-07
1534,128,1534,696.99,828.83,38.42,2025-04-22
1535,237,1535,832.27,979.3,53.99,2025-04-18
