order_id,product_id,quantity,subtotal
ORD-000768,PROD-0385,1,504.37
ORD-000769,PROD-0255,3,423.78
ORD-000769,PROD-0379,5,3703.65
ORD-000770,PROD-0429,4,3483.52
ORD-000770,PROD-0263,4,3101.52
ORD-000771,PROD-0256,5,5750.4
ORD-000771,PROD-0131,2,657.5
ORD-000772,PROD-0024,2,639.5
ORD-000772,PROD-0110,1,272.95
ORD-000773,PROD-0451,4,2720.72
ORD-000774,PROD-0203,5,4500.35
ORD-000775,PROD-0207,4,575.04
ORD-000776,PROD-0368,2,1471.44
ORD-000777,PROD-0298,2,706.14
ORD-000778,PROD-0391,4,2734.0
ORD-000778,PROD-0069,4,877.36
ORD-000779,PROD-0370,3,1139.79
ORD-000779,PROD-0330,5,5308.35
ORD-000779,PROD-0430,4,209.04
ORD-000780,PROD-0140,5,533.95
ORD-000781,PROD-0175,5,779.3
ORD-000782,PROD-0441,4,2365.04
ORD-000782,PROD-0180,1,47.9
ORD-000783,PROD-0350,1,551.39
ORD-000784,PROD-0271,1,466.94
ORD-000784,PROD-0043,4,4651.8
ORD-000785,PROD-0319,2,87.4
ORD-000786,PROD-0202,3,2849.58
ORD-000786,PROD-0296,4,2026.76
ORD-000786,PROD-0091,4,4252.52
ORD-000787,PROD-0185,5,3727.75
ORD-000787,PROD-0218,1,162.5
ORD-000788,PROD-0113,5,4607.2
ORD-000788,PROD-0013,5,4381.55
ORD-000789,PROD-0312,5,2561.4
ORD-000790,PROD-0039,1,809.67
ORD-000791,PROD-0102,4,1447.36
ORD-000792,PROD-0045,1,1182.44
ORD-000792,PROD-0443,5,227.1
ORD-000793,PROD-0322,5,2337.25
ORD-000794,PROD-0314,5,2571.05
ORD-000795,PROD-0202,1,949.86
ORD-000795,PROD-0024,2,639.5
ORD-000796,PROD-0261,4,3038.04
ORD-000797,PROD-0433,3,3293.28
ORD-000798,PROD-0061,1,305.09
ORD-000799,PROD-0414,2,1728.64
ORD-000800,PROD-0283,5,5794.45
ORD-000801,PROD-0310,4,2121.96
ORD-000802,PROD-0486,2,1287.14
ORD-000802,PROD-0438,4,4488.16
ORD-000802,PROD-0141,3,2849.82
ORD-000803,PROD-0253,4,1183.04
ORD-000804,PROD-0336,4,1217.88
ORD-000804,PROD-0198,5,3196.85
ORD-000805,PROD-0322,2,934.9
ORD-000806,PROD-0067,3,2022.18
ORD-000806,PROD-0013,3,2628.93
ORD-000807,PROD-0383,5,5784.4
ORD-000807,PROD-0313,4,510.4
ORD-000808,PROD-0413,3,3523.74
ORD-000809,PROD-0273,2,1679.36
ORD-000810,PROD-0308,4,3112.2
ORD-000811,PROD-0108,1,548.37
ORD-000812,PROD-0416,3,130.5
ORD-000813,PROD-0446,5,5605.05
ORD-000813,PROD-0232,5,4028.35
ORD-000814,PROD-0137,4,2764.04
ORD-000814,PROD-0443,4,181.68
ORD-000815,PROD-0136,1,838.41
ORD-000815,PROD-0172,5,5885.15
ORD-000816,PROD-0011,2,1529.28
ORD-000816,PROD-0322,4,1869.8
ORD-000816,PROD-0224,1,389.92
ORD-000817,PROD-0266,3,555.84
ORD-000818,PROD-0121,1,1158.74
ORD-000819,PROD-0485,4,2042.56
ORD-000820,PROD-0096,4,4034.56
ORD-000821,PROD-0031,4,2042.6
ORD-000821,PROD-0044,5,2901.1
ORD-000822,PROD-0442,2,1316.24
ORD-000822,PROD-0292,1,950.7
ORD-000822,PROD-0066,2,2158.42
ORD-000823,PROD-0495,2,1255.46
ORD-000823,PROD-0466,2,185.68
ORD-000824,PROD-0006,4,4595.48
ORD-000824,PROD-0297,1,718.1
ORD-000825,PROD-0137,1,691.01
ORD-000825,PROD-0254,1,896.24
ORD-000825,PROD-0495,4,2510.92
ORD-000826,PROD-0101,1,28.34
ORD-000826,PROD-0117,3,3063.3
ORD-000827,PROD-0354,1,438.22
ORD-000827,PROD-0445,3,47.76
ORD-000828,PROD-0097,1,333.14
ORD-000828,PROD-0444,4,50.52
ORD-000829,PROD-0043,4,4651.8
ORD-000829,PROD-0253,5,1478.8
ORD-000830,PROD-0338,5,1047.9
ORD-000830,PROD-0462,3,847.23
ORD-000831,PROD-0455,3,3222.84
ORD-000832,PROD-0186,2,1534.6
ORD-000833,PROD-0113,1,921.44
ORD-000834,PROD-0497,1,779.32
ORD-000835,PROD-0431,1,672.83
ORD-000835,PROD-0412,2,2066.08
ORD-000835,PROD-0350,4,2205.56
ORD-000836,PROD-0286,3,511.17
ORD-000837,PROD-0020,4,3806.12
ORD-000838,PROD-0017,5,878.65
ORD-000838,PROD-0122,1,560.52
ORD-000839,PROD-0265,3,3273.93
ORD-000840,PROD-0077,3,429.6
ORD-000840,PROD-0426,3,3089.28
ORD-000840,PROD-0327,3,3339.45
ORD-000841,PROD-0441,2,1182.52
ORD-000842,PROD-0051,5,3484.05
ORD-000842,PROD-0176,2,248.32
ORD-000842,PROD-0446,3,3363.03
ORD-000843,PROD-0125,1,222.3
ORD-000843,PROD-0480,5,1972.15
ORD-000844,PROD-0233,4,265.92
ORD-000844,PROD-0053,3,967.23
ORD-000845,PROD-0433,3,3293.28
ORD-000845,PROD-0378,1,994.4
ORD-000845,PROD-0262,5,1879.7
ORD-000846,PROD-0014,4,2682.2
ORD-000846,PROD-0478,4,1552.76
ORD-000846,PROD-0305,3,2279.76
ORD-000847,PROD-0440,1,408.39
ORD-000847,PROD-0260,2,2075.56
ORD-000848,PROD-0479,4,4650.52
ORD-000848,PROD-0140,3,320.37
ORD-000849,PROD-0076,3,2153.7
ORD-000849,PROD-0378,5,4972.0
ORD-000850,PROD-0032,3,2570.91
ORD-000851,PROD-0378,4,3977.6
ORD-000851,PROD-0237,3,2198.25
ORD-000852,PROD-0289,3,343.8
ORD-000853,PROD-0114,3,2803.38
ORD-000854,PROD-0406,1,969.26
ORD-000854,PROD-0193,3,2878.92
ORD-000855,PROD-0102,1,361.84
ORD-000856,PROD-0476,1,402.0
ORD-000857,PROD-0181,3,2692.17
ORD-000857,PROD-0319,3,131.1
ORD-000858,PROD-0490,2,802.52
ORD-000858,PROD-0105,3,2611.2
ORD-000858,PROD-0407,4,1061.56
ORD-000858,PROD-0359,4,688.16
ORD-000859,PROD-0381,5,4095.1
ORD-000859,PROD-0047,1,189.98
ORD-000859,PROD-0258,4,4567.16
ORD-000859,PROD-0389,1,564.28
ORD-000860,PROD-0393,2,2356.22
ORD-000860,PROD-0048,5,389.2
ORD-000861,PROD-0343,4,775.64
ORD-000861,PROD-0019,5,2973.75
ORD-000861,PROD-0295,5,2553.95
ORD-000862,PROD-0391,5,3417.5
ORD-000863,PROD-0208,3,2418.69
ORD-000864,PROD-0222,2,1256.26
ORD-000864,PROD-0256,5,5750.4
ORD-000864,PROD-0022,2,283.78
ORD-000865,PROD-0488,1,1097.71
ORD-000865,PROD-0287,5,5607.4
ORD-000865,PROD-0315,2,1479.5
ORD-000866,PROD-0128,3,2566.95
ORD-000867,PROD-0096,3,3025.92
ORD-000867,PROD-0096,4,4034.56
ORD-000868,PROD-0132,4,3570.96
ORD-000868,PROD-0332,5,468.15
ORD-000868,PROD-0100,2,158.82
ORD-000869,PROD-0334,3,3279.9
ORD-000869,PROD-0266,1,185.28
ORD-000870,PROD-0199,5,5805.1
ORD-000871,PROD-0292,5,4753.5
ORD-000871,PROD-0361,3,2555.82
ORD-000871,PROD-0128,1,855.65
ORD-000871,PROD-0415,3,1255.98
ORD-000872,PROD-0079,4,3225.6
ORD-000873,PROD-0342,5,4833.0
ORD-000874,PROD-0075,2,2106.12
ORD-000874,PROD-0341,2,1200.32
ORD-000875,PROD-0118,4,1679.64
ORD-000876,PROD-0212,4,4330.12
ORD-000877,PROD-0476,3,1206.0
ORD-000878,PROD-0334,3,3279.9
ORD-000878,PROD-0423,4,3012.24
ORD-000879,PROD-0377,2,837.8
ORD-000880,PROD-0136,2,1676.82
ORD-000880,PROD-0496,4,1544.4
ORD-000880,PROD-0469,2,1341.2
ORD-000881,PROD-0452,3,2358.63
ORD-000882,PROD-0262,4,1503.76
ORD-000882,PROD-0227,3,3161.58
ORD-000882,PROD-0234,1,259.22
ORD-000882,PROD-0444,3,37.89
ORD-000883,PROD-0484,1,601.67
ORD-000884,PROD-0281,3,1584.06
ORD-000884,PROD-0026,5,990.25
ORD-000884,PROD-0045,3,3547.32
ORD-000885,PROD-0105,2,1740.8
ORD-000885,PROD-0438,4,4488.16
ORD-000886,PROD-0050,1,86.21
ORD-000887,PROD-0078,2,14.04
ORD-000888,PROD-0393,4,4712.44
ORD-000888,PROD-0186,5,3836.5
ORD-000889,PROD-0318,4,623.36
ORD-000890,PROD-0023,3,414.9
ORD-000890,PROD-0483,1,998.38
ORD-000890,PROD-0322,4,1869.8
ORD-000891,PROD-0006,5,5744.35
ORD-000892,PROD-0148,3,426.48
ORD-000892,PROD-0412,2,2066.08
ORD-000893,PROD-0043,5,5814.75
ORD-000894,PROD-0204,1,811.43
ORD-000895,PROD-0215,2,500.44
ORD-000895,PROD-0129,4,3326.76
ORD-000896,PROD-0208,4,3224.92
ORD-000896,PROD-0383,1,1156.88
ORD-000897,PROD-0433,4,4391.04
ORD-000897,PROD-0282,4,1381.96
ORD-000897,PROD-0022,4,567.56
ORD-000898,PROD-0047,4,759.92
ORD-000898,PROD-0233,5,332.4
ORD-000899,PROD-0390,2,1559.4
ORD-000899,PROD-0009,3,2084.82
ORD-000899,PROD-0140,5,533.95
ORD-000900,PROD-0029,4,2343.04
ORD-000901,PROD-0203,3,2700.21
ORD-000902,PROD-0370,1,379.93
ORD-000903,PROD-0017,3,527.19
ORD-000903,PROD-0051,1,696.81
ORD-000904,PROD-0214,2,1437.18
ORD-000905,PROD-0359,1,172.04
ORD-000906,PROD-0476,4,1608.0
ORD-000907,PROD-0057,2,2361.4
ORD-000908,PROD-0472,5,3138.6
ORD-000908,PROD-0382,4,3140.84
ORD-000908,PROD-0048,4,311.36
ORD-000909,PROD-0310,4,2121.96
ORD-000910,PROD-0391,1,683.5
ORD-000911,PROD-0368,1,735.72
ORD-000912,PROD-0309,3,1204.95
ORD-000913,PROD-0172,5,5885.15
ORD-000913,PROD-0104,3,993.48
ORD-000913,PROD-0240,1,896.6
ORD-000913,PROD-0340,4,1285.04
ORD-000914,PROD-0446,1,1121.01
ORD-000915,PROD-0298,2,706.14
ORD-000916,PROD-0441,1,591.26
ORD-000917,PROD-0433,5,5488.8
ORD-000917,PROD-0002,5,5355.75
ORD-000918,PROD-0342,2,1933.2
ORD-000918,PROD-0271,1,466.94
ORD-000919,PROD-0402,1,78.8
ORD-000919,PROD-0044,3,1740.66
ORD-000919,PROD-0344,5,1892.7
ORD-000920,PROD-0219,5,1066.1
ORD-000920,PROD-0466,4,371.36
ORD-000921,PROD-0186,4,3069.2
ORD-000921,PROD-0357,5,1214.35
ORD-000921,PROD-0352,1,14.77
ORD-000921,PROD-0304,2,1954.28
ORD-000922,PROD-0475,5,3573.0
ORD-000923,PROD-0183,1,355.57
ORD-000924,PROD-0278,1,611.69
ORD-000925,PROD-0145,4,1972.72
ORD-000926,PROD-0275,2,2393.22
ORD-000927,PROD-0396,1,146.28
ORD-000928,PROD-0064,2,2170.38
ORD-000928,PROD-0196,4,179.48
ORD-000929,PROD-0020,2,1903.06
ORD-000930,PROD-0329,4,2668.24
ORD-000931,PROD-0170,2,2397.38
ORD-000932,PROD-0259,1,541.44
ORD-000933,PROD-0119,5,100.6
ORD-000934,PROD-0262,4,1503.76
ORD-000934,PROD-0172,1,1177.03
ORD-000935,PROD-0495,4,2510.92
ORD-000936,PROD-0469,2,1341.2
ORD-000937,PROD-0357,1,242.87
ORD-000937,PROD-0036,3,2413.29
ORD-000938,PROD-0140,5,533.95
ORD-000939,PROD-0096,5,5043.2
ORD-000939,PROD-0132,2,1785.48
ORD-000939,PROD-0103,5,4491.4
ORD-000939,PROD-0052,4,2518.92
ORD-000940,PROD-0009,4,2779.76
ORD-000941,PROD-0368,1,735.72
ORD-000942,PROD-0431,5,3364.15
ORD-000943,PROD-0450,5,4895.9
ORD-000943,PROD-0213,5,5695.35
ORD-000944,PROD-0498,3,640.41
ORD-000945,PROD-0256,1,1150.08
ORD-000946,PROD-0429,4,3483.52
ORD-000946,PROD-0147,2,1892.9
ORD-000946,PROD-0197,2,1796.48
ORD-000947,PROD-0092,1,560.14
ORD-000948,PROD-0128,5,4278.25
ORD-000949,PROD-0198,4,2557.48
ORD-000950,PROD-0370,1,379.93
ORD-000950,PROD-0214,1,718.59
ORD-000951,PROD-0397,3,1129.86
ORD-000951,PROD-0056,4,1786.32
ORD-000952,PROD-0085,3,2437.11
ORD-000952,PROD-0325,1,973.56
ORD-000952,PROD-0250,3,3105.66
ORD-000953,PROD-0044,5,2901.1
ORD-000953,PROD-0375,3,995.34
ORD-000954,PROD-0007,2,1452.9
ORD-000954,PROD-0266,3,555.84
ORD-000955,PROD-0225,5,3301.45
ORD-000955,PROD-0051,3,2090.43
ORD-000956,PROD-0412,3,3099.12
ORD-000957,PROD-0082,5,2537.15
ORD-000957,PROD-0299,5,3994.6
ORD-000958,PROD-0263,3,2326.14
ORD-000959,PROD-0087,4,3932.08
ORD-000960,PROD-0155,1,783.55
ORD-000961,PROD-0258,5,5708.95
ORD-000962,PROD-0076,4,2871.6
ORD-000962,PROD-0096,5,5043.2
ORD-000963,PROD-0160,3,3131.67
ORD-000963,PROD-0356,5,2378.55
ORD-000963,PROD-0064,3,3255.57
ORD-000964,PROD-0265,3,3273.93
ORD-000965,PROD-0121,3,3476.22
ORD-000965,PROD-0094,5,3685.6
ORD-000965,PROD-0129,1,831.69
ORD-000966,PROD-0042,2,1941.18
ORD-000967,PROD-0275,4,4786.44
ORD-000968,PROD-0069,5,1096.7
ORD-000969,PROD-0466,4,371.36
ORD-000969,PROD-0155,1,783.55
ORD-000970,PROD-0333,3,1991.43
ORD-000971,PROD-0452,3,2358.63
ORD-000971,PROD-0438,1,1122.04
ORD-000972,PROD-0412,2,2066.08
ORD-000972,PROD-0177,3,3492.3
ORD-000973,PROD-0107,5,835.8
ORD-000973,PROD-0092,4,2240.56
ORD-000974,PROD-0337,1,739.24
ORD-000975,PROD-0321,2,676.06
ORD-000975,PROD-0398,4,1075.64
ORD-000975,PROD-0282,4,1381.96
ORD-000975,PROD-0265,1,1091.31
ORD-000976,PROD-0469,4,2682.4
ORD-000977,PROD-0042,4,3882.36
ORD-000978,PROD-0240,1,896.6
ORD-000979,PROD-0286,5,851.95
ORD-000980,PROD-0406,4,3877.04
ORD-000980,PROD-0102,3,1085.52
ORD-000981,PROD-0006,3,3446.61
ORD-000981,PROD-0467,5,4444.45
ORD-000982,PROD-0084,3,1556.16
ORD-000982,PROD-0299,3,2396.76
ORD-000983,PROD-0050,5,431.05
ORD-000984,PROD-0211,4,2145.64
ORD-000985,PROD-0376,5,5728.8
ORD-000985,PROD-0006,3,3446.61
ORD-000986,PROD-0134,2,2353.42
ORD-000987,PROD-0423,2,1506.12
ORD-000987,PROD-0111,5,5698.95
ORD-000987,PROD-0058,2,725.52
ORD-000988,PROD-0380,3,2302.02
ORD-000988,PROD-0450,2,1958.36
ORD-000989,PROD-0388,4,4747.88
ORD-000990,PROD-0054,1,1123.2
ORD-000991,PROD-0172,5,5885.15
ORD-000991,PROD-0455,3,3222.84
ORD-000992,PROD-0214,3,2155.77
ORD-000993,PROD-0079,3,2419.2
ORD-000994,PROD-0135,4,87.64
ORD-000995,PROD-0033,3,1633.59
ORD-000996,PROD-0144,2,1588.42
ORD-000996,PROD-0330,3,3185.01
ORD-000996,PROD-0341,4,2400.64
ORD-000996,PROD-0131,2,657.5
ORD-000997,PROD-0446,1,1121.01
ORD-000998,PROD-0057,2,2361.4
ORD-000998,PROD-0063,2,1065.98
ORD-000999,PROD-0390,2,1559.4
ORD-000999,PROD-0351,2,1192.8
ORD-001000,PROD-0044,4,2320.88
ORD-001001,PROD-0422,4,1996.8
ORD-001001,PROD-0252,4,2219.28
ORD-001001,PROD-0244,4,2469.0
ORD-001002,PROD-0110,5,1364.75
ORD-001003,PROD-0410,2,2313.44
ORD-001003,PROD-0022,3,425.67
ORD-001004,PROD-0379,5,3703.65
ORD-001005,PROD-0276,5,2186.9
ORD-001006,PROD-0325,1,973.56
ORD-001007,PROD-0055,5,1298.6
ORD-001007,PROD-0327,3,3339.45
ORD-001007,PROD-0123,4,3990.88
ORD-001008,PROD-0299,2,1597.84
ORD-001008,PROD-0230,1,85.22
ORD-001009,PROD-0216,4,1590.52
ORD-001010,PROD-0337,3,2217.72
ORD-001011,PROD-0387,2,32.14
ORD-001011,PROD-0345,3,483.81
ORD-001012,PROD-0358,5,4288.7
ORD-001013,PROD-0410,1,1156.72
ORD-001013,PROD-0391,1,683.5
ORD-001013,PROD-0380,1,767.34
ORD-001013,PROD-0234,2,518.44
ORD-001014,PROD-0497,1,779.32
ORD-001015,PROD-0252,5,2774.1
ORD-001016,PROD-0210,4,1970.8
ORD-001016,PROD-0042,5,4852.95
ORD-001017,PROD-0485,4,2042.56
ORD-001018,PROD-0009,1,694.94
ORD-001019,PROD-0398,1,268.91
ORD-001020,PROD-0431,4,2691.32
ORD-001021,PROD-0416,1,43.5
ORD-001021,PROD-0387,2,32.14
ORD-001022,PROD-0450,5,4895.9
ORD-001022,PROD-0478,5,1940.95
ORD-001023,PROD-0438,5,5610.2
ORD-001024,PROD-0148,2,284.32
ORD-001025,PROD-0050,5,431.05
ORD-001025,PROD-0404,1,701.86
ORD-001025,PROD-0086,4,3169.32
ORD-001026,PROD-0463,4,4651.44
ORD-001027,PROD-0498,3,640.41
ORD-001028,PROD-0173,3,171.48
ORD-001029,PROD-0006,4,4595.48
ORD-001030,PROD-0066,2,2158.42
ORD-001031,PROD-0225,2,1320.58
ORD-001031,PROD-0384,3,2353.5
ORD-001032,PROD-0210,1,492.7
ORD-001033,PROD-0360,1,1011.91
ORD-001034,PROD-0450,3,2937.54
ORD-001034,PROD-0275,2,2393.22
ORD-001035,PROD-0436,5,2830.2
ORD-001036,PROD-0178,5,4163.9
ORD-001037,PROD-0378,3,2983.2
ORD-001037,PROD-0449,2,2204.14
ORD-001037,PROD-0261,5,3797.55
ORD-001038,PROD-0261,1,759.51
ORD-001038,PROD-0300,4,2445.04
ORD-001039,PROD-0360,4,4047.64
ORD-001040,PROD-0301,2,114.04
ORD-001041,PROD-0273,5,4198.4
ORD-001042,PROD-0187,2,2163.9
ORD-001043,PROD-0195,1,755.76
ORD-001043,PROD-0299,1,798.92
ORD-001044,PROD-0130,3,1247.37
ORD-001044,PROD-0375,2,663.56
ORD-001044,PROD-0309,4,1606.6
ORD-001045,PROD-0226,5,3642.45
ORD-001046,PROD-0064,4,4340.76
ORD-001047,PROD-0355,5,1696.35
ORD-001047,PROD-0153,2,2308.96
ORD-001048,PROD-0294,3,83.13
ORD-001049,PROD-0372,3,2202.12
ORD-001049,PROD-0173,3,171.48
ORD-001050,PROD-0089,4,2196.88
ORD-001050,PROD-0372,2,1468.08
ORD-001050,PROD-0372,1,734.04
ORD-001051,PROD-0068,2,2076.4
ORD-001051,PROD-0478,3,1164.57
ORD-001052,PROD-0053,4,1289.64
ORD-001053,PROD-0200,3,3466.98
ORD-001053,PROD-0340,3,963.78
ORD-001054,PROD-0494,1,998.42
ORD-001054,PROD-0180,1,47.9
ORD-001054,PROD-0481,2,487.52
ORD-001054,PROD-0363,2,1513.94
ORD-001055,PROD-0174,5,5930.75
ORD-001055,PROD-0183,2,711.14
ORD-001056,PROD-0140,2,213.58
ORD-001057,PROD-0404,2,1403.72
ORD-001058,PROD-0491,3,1845.78
ORD-001059,PROD-0035,3,256.62
ORD-001059,PROD-0100,3,238.23
ORD-001060,PROD-0035,3,256.62
ORD-001060,PROD-0463,3,3488.58
ORD-001060,PROD-0244,2,1234.5
ORD-001061,PROD-0034,5,1399.95
ORD-001061,PROD-0233,2,132.96
ORD-001062,PROD-0240,4,3586.4
ORD-001062,PROD-0436,2,1132.08
ORD-001062,PROD-0054,2,2246.4
ORD-001063,PROD-0458,2,47.42
ORD-001064,PROD-0367,1,379.86
ORD-001065,PROD-0245,1,586.53
ORD-001065,PROD-0447,2,1328.42
ORD-001066,PROD-0330,3,3185.01
ORD-001067,PROD-0416,5,217.5
ORD-001067,PROD-0465,5,3972.5
ORD-001067,PROD-0265,4,4365.24
ORD-001068,PROD-0101,1,28.34
ORD-001069,PROD-0145,1,493.18
ORD-001069,PROD-0239,3,2045.25
ORD-001069,PROD-0007,2,1452.9
ORD-001070,PROD-0321,5,1690.15
ORD-001071,PROD-0174,1,1186.15
ORD-001071,PROD-0301,3,171.06
ORD-001072,PROD-0128,4,3422.6
ORD-001073,PROD-0490,3,1203.78
ORD-001073,PROD-0054,5,5616.0
ORD-001074,PROD-0139,3,2083.62
ORD-001074,PROD-0468,1,435.1
ORD-001075,PROD-0134,2,2353.42
ORD-001075,PROD-0476,3,1206.0
ORD-001075,PROD-0310,2,1060.98
ORD-001076,PROD-0496,1,386.1
ORD-001077,PROD-0443,3,136.26
ORD-001077,PROD-0273,3,2519.04
ORD-001078,PROD-0078,4,28.08
ORD-001079,PROD-0313,3,382.8
ORD-001080,PROD-0432,1,258.11
ORD-001081,PROD-0225,5,3301.45
ORD-001081,PROD-0008,3,297.51
ORD-001081,PROD-0226,1,728.49
ORD-001081,PROD-0150,1,1105.83
ORD-001082,PROD-0192,4,4372.76
ORD-001082,PROD-0403,5,1008.1
ORD-001082,PROD-0092,4,2240.56
ORD-001083,PROD-0107,3,501.48
ORD-001084,PROD-0080,2,760.26
ORD-001084,PROD-0003,1,283.03
ORD-001084,PROD-0283,3,3476.67
ORD-001084,PROD-0235,5,2221.2
ORD-001085,PROD-0157,2,2059.98
ORD-001086,PROD-0438,1,1122.04
ORD-001086,PROD-0449,3,3306.21
ORD-001087,PROD-0106,1,1088.78
ORD-001087,PROD-0104,3,993.48
ORD-001088,PROD-0264,3,1673.82
ORD-001089,PROD-0015,4,3948.2
ORD-001089,PROD-0411,1,453.9
ORD-001089,PROD-0219,1,213.22
ORD-001090,PROD-0228,1,499.51
ORD-001091,PROD-0457,3,3239.04
ORD-001091,PROD-0101,4,113.36
ORD-001091,PROD-0287,4,4485.92
ORD-001091,PROD-0043,4,4651.8
ORD-001092,PROD-0457,4,4318.72
ORD-001092,PROD-0363,4,3027.88
ORD-001092,PROD-0410,3,3470.16
ORD-001093,PROD-0269,2,2203.86
ORD-001094,PROD-0260,3,3113.34
ORD-001095,PROD-0089,4,2196.88
ORD-001095,PROD-0107,3,501.48
ORD-001096,PROD-0300,5,3056.3
ORD-001096,PROD-0460,2,1628.12
ORD-001097,PROD-0497,2,1558.64
ORD-001098,PROD-0408,4,4771.92
ORD-001099,PROD-0152,3,3203.58
ORD-001100,PROD-0379,3,2222.19
ORD-001100,PROD-0190,4,1735.84
ORD-001101,PROD-0198,4,2557.48
ORD-001101,PROD-0441,3,1773.78
ORD-001102,PROD-0378,3,2983.2
ORD-001102,PROD-0436,2,1132.08
ORD-001103,PROD-0148,5,710.8
ORD-001104,PROD-0074,4,3086.28
ORD-001104,PROD-0185,3,2236.65
ORD-001105,PROD-0021,4,2549.16
ORD-001106,PROD-0222,3,1884.39
ORD-001106,PROD-0018,1,703.58
ORD-001107,PROD-0126,2,1685.82
ORD-001107,PROD-0410,1,1156.72
ORD-001108,PROD-0011,1,764.64
ORD-001109,PROD-0129,5,4158.45
ORD-001110,PROD-0183,2,711.14
ORD-001110,PROD-0292,4,3802.8
ORD-001111,PROD-0178,4,3331.12
ORD-001111,PROD-0363,5,3784.85
ORD-001111,PROD-0109,3,919.38
ORD-001112,PROD-0474,1,940.29
ORD-001113,PROD-0127,2,1730.98
ORD-001113,PROD-0414,5,4321.6
ORD-001113,PROD-0365,5,3783.45
ORD-001113,PROD-0182,5,2676.0
ORD-001114,PROD-0355,1,339.27
ORD-001114,PROD-0308,5,3890.25
ORD-001114,PROD-0384,5,3922.5
ORD-001115,PROD-0157,4,4119.96
ORD-001115,PROD-0216,2,795.26
ORD-001115,PROD-0304,2,1954.28
ORD-001116,PROD-0186,1,767.3
ORD-001116,PROD-0249,5,455.65
ORD-001117,PROD-0477,4,2078.36
ORD-001118,PROD-0097,5,1665.7
ORD-001118,PROD-0490,4,1605.04
ORD-001118,PROD-0082,1,507.43
ORD-001119,PROD-0461,3,2611.14
ORD-001119,PROD-0375,4,1327.12
ORD-001120,PROD-0049,4,772.52
ORD-001121,PROD-0080,3,1140.39
ORD-001122,PROD-0142,1,1032.9
ORD-001123,PROD-0034,3,839.97
ORD-001123,PROD-0458,2,47.42
ORD-001123,PROD-0032,2,1713.94
ORD-001124,PROD-0008,5,495.85
ORD-001125,PROD-0239,1,681.75
ORD-001125,PROD-0072,3,1268.52
ORD-001126,PROD-0050,5,431.05
ORD-001127,PROD-0113,4,3685.76
ORD-001127,PROD-0224,3,1169.76
ORD-001128,PROD-0485,2,1021.28
ORD-001129,PROD-0200,4,4622.64
ORD-001130,PROD-0092,4,2240.56
ORD-001130,PROD-0363,1,756.97
ORD-001131,PROD-0131,2,657.5
ORD-001132,PROD-0330,3,3185.01
ORD-001132,PROD-0259,2,1082.88
ORD-001132,PROD-0457,3,3239.04
ORD-001132,PROD-0416,4,174.0
ORD-001133,PROD-0471,1,499.5
ORD-001134,PROD-0404,3,2105.58
ORD-001134,PROD-0162,4,646.24
ORD-001135,PROD-0345,2,322.54
ORD-001136,PROD-0368,3,2207.16
ORD-001137,PROD-0108,2,1096.74
ORD-001138,PROD-0390,1,779.7
ORD-001139,PROD-0123,3,2993.16
ORD-001139,PROD-0081,4,3207.76
ORD-001140,PROD-0055,1,259.72
ORD-001140,PROD-0309,2,803.3
ORD-001141,PROD-0461,1,870.38
ORD-001141,PROD-0341,4,2400.64
ORD-001142,PROD-0453,3,1367.16
ORD-001142,PROD-0146,4,3399.24
ORD-001142,PROD-0190,5,2169.8
ORD-001143,PROD-0141,4,3799.76
ORD-001144,PROD-0271,3,1400.82
ORD-001144,PROD-0481,1,243.76
ORD-001144,PROD-0172,3,3531.09
ORD-001145,PROD-0161,1,908.95
ORD-001146,PROD-0184,5,4098.75
ORD-001146,PROD-0185,5,3727.75
ORD-001147,PROD-0230,3,255.66
ORD-001147,PROD-0079,2,1612.8
ORD-001148,PROD-0289,2,229.2
ORD-001149,PROD-0246,5,70.95
ORD-001150,PROD-0204,4,3245.72
ORD-001151,PROD-0317,4,4574.32
ORD-001152,PROD-0009,5,3474.7
ORD-001153,PROD-0086,5,3961.65
ORD-001153,PROD-0327,3,3339.45
ORD-001154,PROD-0236,4,4678.32
ORD-001155,PROD-0240,5,4483.0
ORD-001155,PROD-0479,2,2325.26
ORD-001155,PROD-0338,3,628.74
ORD-001156,PROD-0160,3,3131.67
ORD-001156,PROD-0205,4,1078.12
ORD-001157,PROD-0290,3,1502.4
ORD-001157,PROD-0108,5,2741.85
ORD-001158,PROD-0093,3,2888.07
ORD-001159,PROD-0385,2,1008.74
ORD-001160,PROD-0324,3,501.6
ORD-001161,PROD-0139,4,2778.16
ORD-001161,PROD-0091,2,2126.26
ORD-001162,PROD-0024,3,959.25
ORD-001163,PROD-0194,5,1522.5
ORD-001164,PROD-0483,5,4991.9
ORD-001164,PROD-0496,2,772.2
ORD-001164,PROD-0140,3,320.37
ORD-001164,PROD-0310,3,1591.47
ORD-001165,PROD-0319,3,131.1
ORD-001165,PROD-0214,1,718.59
ORD-001165,PROD-0118,3,1259.73
ORD-001165,PROD-0140,1,106.79
ORD-001166,PROD-0015,1,987.05
ORD-001167,PROD-0070,2,2075.12
ORD-001168,PROD-0410,1,1156.72
ORD-001169,PROD-0079,2,1612.8
ORD-001170,PROD-0203,2,1800.14
ORD-001170,PROD-0348,1,1120.83
